State,District,Year,Crop,Season,Area (Hectare),Production (Bales),Production (Nuts),Production (Tonnes),Yield (Bales/Hectare),Yield (Nuts/Hectare),Yield (Tonne/Hectare),Avg_Temp,Total_Rainfall,Avg_Humidity
Uttarakhand,Tehri garhwal,2018,Onion,Whole Year,154.0,,,2470.0,,,16.04,13.751616438356164,1169.93,57.943808219178074
Uttarakhand,Tehri garhwal,2018,Turmeric,Whole Year,62.0,,,149.0,,,2.4,13.751616438356164,1169.93,57.943808219178074
Uttarakhand,Tehri garhwal,2019,Garlic,Whole Year,76.0,,,213.0,,,2.8,13.040712328767125,1024.58,61.45978082191781
Uttarakhand,Tehri garhwal,2019,Ginger,Whole Year,364.0,,,3130.0,,,8.6,13.040712328767125,1024.58,61.45978082191781
Uttarakhand,Tehri garhwal,2019,Onion,Whole Year,141.0,,,2262.0,,,16.04,13.040712328767125,1024.58,61.45978082191781
Uttarakhand,Tehri garhwal,2019,Turmeric,Whole Year,48.0,,,115.0,,,2.4,13.040712328767125,1024.58,61.45978082191781
Uttarakhand,Tehri garhwal,2020,Garlic,Whole Year,106.0,,,297.0,,,2.8,12.798770491803277,1151.33,62.350519125683064
Uttarakhand,Tehri garhwal,2020,Ginger,Whole Year,255.0,,,4292.0,,,16.83,12.798770491803277,1151.33,62.350519125683064
Uttarakhand,Tehri garhwal,2020,Onion,Whole Year,167.0,,,2277.0,,,13.63,12.798770491803277,1151.33,62.350519125683064
Uttarakhand,Tehri garhwal,2020,Turmeric,Whole Year,64.0,,,154.0,,,2.41,12.798770491803277,1151.33,62.350519125683064
Uttarakhand,Tehri garhwal,2021,Garlic,Whole Year,93.0,,,225.0,,,2.42,13.57468493150685,1347.9399999999998,58.245315068493156
Uttarakhand,Tehri garhwal,2021,Ginger,Whole Year,341.0,,,4505.0,,,13.21,13.57468493150685,1347.9399999999998,58.245315068493156
Uttarakhand,Tehri garhwal,2021,Onion,Whole Year,204.0,,,3184.0,,,15.61,13.57468493150685,1347.9399999999998,58.245315068493156
Uttarakhand,Tehri garhwal,2021,Turmeric,Whole Year,57.0,,,124.0,,,2.18,13.57468493150685,1347.9399999999998,58.245315068493156
Uttarakhand,Tehri garhwal,2022,Ginger,Whole Year,210.0,,,2216.0,,,10.55,13.882876712328768,1414.65,62.71271232876712
Uttarakhand,Tehri garhwal,2022,Onion,Whole Year,281.0,,,4362.0,,,15.52,13.882876712328768,1414.65,62.71271232876712
West Bengal,Alipurduar,2015,Coconut,Whole Year,444.0,,6500000.0,,,14639.64,,24.991342465753426,1835.94,69.51463013698631
West Bengal,Alipurduar,2016,Coconut,Whole Year,448.0,,6602000.0,,,14736.61,,25.120928961748636,2726.3,69.83713114754099
West Bengal,Alipurduar,2016,Sugarcane,Whole Year,6.0,,,442.0,,,73.67,25.120928961748636,2726.3,69.83713114754099
West Bengal,Alipurduar,2016,Tobacco,Whole Year,345.0,,,578.0,,,1.68,25.120928961748636,2726.3,69.83713114754099
West Bengal,Alipurduar,2017,Coconut,Whole Year,465.0,,6710200.0,,,14430.54,,24.581780821917803,2638.18,73.65939726027398
West Bengal,Alipurduar,2017,Sugarcane,Whole Year,6.0,,,525.0,,,87.5,24.581780821917803,2638.18,73.65939726027398
West Bengal,Alipurduar,2018,Coconut,Whole Year,475.0,,6855400.0,,,14432.42,,24.07254794520548,2387.6800000000003,71.7909589041096
West Bengal,Alipurduar,2018,Sugarcane,Whole Year,35.0,,,2931.0,,,83.74,24.07254794520548,2387.6800000000003,71.7909589041096
West Bengal,Alipurduar,2018,Tobacco,Whole Year,2.0,,,3.0,,,1.5,24.07254794520548,2387.6800000000003,71.7909589041096
West Bengal,Alipurduar,2019,Coconut,Whole Year,480.0,,6858500.0,,,14288.54,,24.19597260273973,2841.54,72.23780821917808
West Bengal,Alipurduar,2019,Sugarcane,Whole Year,80.0,,,6370.0,,,79.63,24.19597260273973,2841.54,72.23780821917808
West Bengal,Alipurduar,2020,Sugarcane,Whole Year,62.0,,,4661.0,,,75.18,23.772677595628412,3576.42,75.81027322404373
West Bengal,Alipurduar,2021,Sugarcane,Whole Year,36.0,,,2927.0,,,81.31,24.13271232876712,2718.42,73.0186301369863
West Bengal,Alipurduar,2022,Sugarcane,Whole Year,56.0,,,4371.0,,,78.05,23.79257534246575,2866.71,78.58898630136986
West Bengal,Bankura,2015,Coconut,Whole Year,275.0,,3230000.0,,,11745.45,,25.837479452054794,1356.0699999999997,70.94594520547945
West Bengal,Bankura,2015,Sugarcane,Whole Year,27.0,,,2549.0,,,94.41,25.837479452054794,1356.0699999999997,70.94594520547945
West Bengal,Bankura,2016,Coconut,Whole Year,275.0,,3285000.0,,,11945.45,,26.335683060109286,1471.19,70.16732240437159
West Bengal,Bankura,2016,Sugarcane,Whole Year,37.0,,,2476.0,,,66.92,26.335683060109286,1471.19,70.16732240437159
West Bengal,Bankura,2017,Coconut,Whole Year,312.0,,3298500.0,,,10572.12,,25.813068493150688,2006.38,73.07846575342465
West Bengal,Bankura,2017,Sugarcane,Whole Year,18.0,,,1840.0,,,102.22,25.813068493150688,2006.38,73.07846575342465
West Bengal,Bankura,2018,Coconut,Whole Year,318.0,,3362000.0,,,10572.33,,25.125780821917807,1363.2900000000002,72.20852054794521
West Bengal,Bankura,2018,Sugarcane,Whole Year,11.0,,,917.0,,,83.36,25.125780821917807,1363.2900000000002,72.20852054794521
West Bengal,Bankura,2019,Coconut,Whole Year,325.0,,3373500.0,,,10380.0,,25.892739726027397,1357.6100000000001,71.66879452054795
West Bengal,Bankura,2019,Sugarcane,Whole Year,62.0,,,4870.0,,,78.55,25.892739726027397,1357.6100000000001,71.66879452054795
West Bengal,Bankura,2020,Sugarcane,Whole Year,31.0,,,2108.0,,,68.0,24.98661202185792,1468.93,76.01516393442621
West Bengal,Bankura,2021,Sugarcane,Whole Year,28.0,,,6453.0,,,230.46,25.64994520547945,2119.55,73.52906849315069
West Bengal,Bankura,2022,Sugarcane,Whole Year,37.0,,,2655.0,,,71.76,25.074027397260274,1243.4,76.19994520547945
West Bengal,Birbhum,2015,Coconut,Whole Year,396.0,,3288000.0,,,8303.03,,25.984438356164382,1235.9,65.4201095890411
West Bengal,Birbhum,2015,Sugarcane,Whole Year,733.0,,,65638.0,,,89.55,25.984438356164382,1235.9,65.4201095890411
West Bengal,Birbhum,2016,Coconut,Whole Year,398.0,,3322800.0,,,8348.74,,26.360737704918034,1346.77,64.75579234972679
West Bengal,Birbhum,2016,Sugarcane,Whole Year,1117.0,,,82753.0,,,74.09,26.360737704918034,1346.77,64.75579234972679
West Bengal,Birbhum,2017,Coconut,Whole Year,406.0,,3387800.0,,,8344.33,,25.886136986301366,1763.1999999999998,68.54912328767124
West Bengal,Birbhum,2017,Sugarcane,Whole Year,583.0,,,52338.0,,,89.77,25.886136986301366,1763.1999999999998,68.54912328767124
West Bengal,Birbhum,2018,Coconut,Whole Year,415.0,,3462800.0,,,8344.1,,25.305369863013695,1161.4299999999998,66.68378082191781
West Bengal,Birbhum,2018,Sugarcane,Whole Year,400.0,,,36369.0,,,90.92,25.305369863013695,1161.4299999999998,66.68378082191781
West Bengal,Birbhum,2019,Coconut,Whole Year,428.0,,3481800.0,,,8135.05,,25.953369863013698,1150.71,66.67564383561644
West Bengal,Birbhum,2019,Sugarcane,Whole Year,910.0,,,81281.0,,,89.32,25.953369863013698,1150.71,66.67564383561644
West Bengal,Birbhum,2020,Sugarcane,Whole Year,735.0,,,64176.0,,,87.31,24.91478142076502,1429.65,72.35953551912569
West Bengal,Birbhum,2021,Sugarcane,Whole Year,884.0,,,75678.0,,,85.61,25.564904109589044,1681.08,69.16860273972603
West Bengal,Birbhum,2022,Sugarcane,Whole Year,896.0,,,75410.0,,,84.16,25.27753424657534,1089.88,70.97372602739726
West Bengal,Coochbehar,2015,Coconut,Whole Year,1292.0,,17570000.0,,,13599.07,,24.991342465753426,1835.94,69.51463013698631
West Bengal,Coochbehar,2015,Sugarcane,Whole Year,556.0,,,52079.0,,,93.67,24.991342465753426,1835.94,69.51463013698631
West Bengal,Coochbehar,2015,Tobacco,Whole Year,14295.0,,,24281.0,,,1.7,24.991342465753426,1835.94,69.51463013698631
West Bengal,Coochbehar,2016,Coconut,Whole Year,1296.0,,17783700.0,,,13721.99,,25.120928961748636,2726.3,69.83713114754099
West Bengal,Coochbehar,2016,Sugarcane,Whole Year,51.0,,,3757.0,,,73.67,25.120928961748636,2726.3,69.83713114754099
West Bengal,Coochbehar,2016,Tobacco,Whole Year,14857.0,,,25494.0,,,1.72,25.120928961748636,2726.3,69.83713114754099
West Bengal,Coochbehar,2017,Coconut,Whole Year,1315.0,,17876800.0,,,13594.52,,24.581780821917803,2638.18,73.65939726027398
West Bengal,Coochbehar,2017,Sugarcane,Whole Year,57.0,,,4988.0,,,87.51,24.581780821917803,2638.18,73.65939726027398
West Bengal,Coochbehar,2017,Tobacco,Whole Year,13850.0,,,17449.0,,,1.26,24.581780821917803,2638.18,73.65939726027398
West Bengal,Coochbehar,2018,Coconut,Whole Year,1335.0,,18149600.0,,,13595.21,,24.07254794520548,2387.6800000000003,71.7909589041096
West Bengal,Coochbehar,2018,Sugarcane,Whole Year,53.0,,,4439.0,,,83.75,24.07254794520548,2387.6800000000003,71.7909589041096
West Bengal,Coochbehar,2018,Tobacco,Whole Year,14626.0,,,21858.0,,,1.49,24.07254794520548,2387.6800000000003,71.7909589041096
West Bengal,Coochbehar,2019,Coconut,Whole Year,1360.0,,18329700.0,,,13477.72,,24.19597260273973,2841.54,72.23780821917808
West Bengal,Coochbehar,2019,Sugarcane,Whole Year,230.0,,,18313.0,,,79.62,24.19597260273973,2841.54,72.23780821917808
West Bengal,Coochbehar,2019,Tobacco,Whole Year,15094.0,,,20362.0,,,1.35,24.19597260273973,2841.54,72.23780821917808
West Bengal,Coochbehar,2020,Sugarcane,Whole Year,167.0,,,12555.0,,,75.18,23.772677595628412,3576.42,75.81027322404373
West Bengal,Coochbehar,2020,Tobacco,Whole Year,14355.0,,,19648.0,,,1.37,23.772677595628412,3576.42,75.81027322404373
West Bengal,Coochbehar,2021,Sugarcane,Whole Year,117.0,,,9513.0,,,81.31,24.13271232876712,2718.42,73.0186301369863
West Bengal,Coochbehar,2021,Tobacco,Whole Year,12505.0,,,17363.0,,,1.39,24.13271232876712,2718.42,73.0186301369863
West Bengal,Coochbehar,2022,Sugarcane,Whole Year,113.0,,,8819.0,,,78.04,23.79257534246575,2866.71,78.58898630136986
West Bengal,Darjeeling,2015,Coconut,Whole Year,152.0,,2296500.0,,,15108.55,,18.701972602739726,1622.35,69.17123287671232
West Bengal,Darjeeling,2015,Sugarcane,Whole Year,8.0,,,749.0,,,93.63,18.701972602739726,1622.35,69.17123287671232
West Bengal,Darjeeling,2016,Coconut,Whole Year,155.0,,2310600.0,,,14907.1,,19.0903825136612,1822.8500000000001,67.88685792349727
West Bengal,Darjeeling,2016,Sugarcane,Whole Year,10.0,,,737.0,,,73.7,19.0903825136612,1822.8500000000001,67.88685792349727
West Bengal,Darjeeling,2017,Coconut,Whole Year,90.0,,1028900.0,,,11432.22,,18.840657534246574,1653.24,69.97479452054796
West Bengal,Darjeeling,2017,Sugarcane,Whole Year,14.0,,,1225.0,,,87.5,18.840657534246574,1653.24,69.97479452054796
West Bengal,Darjeeling,2018,Coconut,Whole Year,95.0,,1077200.0,,,11338.95,,18.19082191780822,1565.3899999999999,69.0577808219178
West Bengal,Darjeeling,2018,Sugarcane,Whole Year,10.0,,,838.0,,,83.8,18.19082191780822,1565.3899999999999,69.0577808219178
West Bengal,Darjeeling,2019,Coconut,Whole Year,97.0,,1092000.0,,,11257.73,,18.33613698630137,1813.42,70.55191780821919
West Bengal,Darjeeling,2019,Sugarcane,Whole Year,12.0,,,955.0,,,79.58,18.33613698630137,1813.42,70.55191780821919
West Bengal,Darjeeling,2020,Sugarcane,Whole Year,10.0,,,752.0,,,75.2,17.890109289617488,2996.8900000000003,75.37530054644809
West Bengal,Darjeeling,2021,Sugarcane,Whole Year,11.0,,,894.0,,,81.27,18.322301369863013,2364.3,72.61347945205479
West Bengal,Darjeeling,2022,Sugarcane,Whole Year,10.0,,,780.0,,,78.0,18.191205479452055,2380.33,77.76772602739726
West Bengal,Dinajpur dakshin,2015,Coconut,Whole Year,200.0,,2455000.0,,,12275.0,,25.76805479452055,1605.31,68.15715068493151
West Bengal,Dinajpur dakshin,2016,Coconut,Whole Year,205.0,,2595500.0,,,12660.98,,26.018114754098363,2008.5899999999997,67.75584699453552
West Bengal,Dinajpur dakshin,2017,Coconut,Whole Year,225.0,,2610500.0,,,11602.22,,25.194767123287672,2303.6600000000003,74.88167123287673
West Bengal,Dinajpur dakshin,2018,Coconut,Whole Year,252.0,,2854400.0,,,11326.98,,24.789424657534244,1721.88,72.61893150684932
West Bengal,Dinajpur dakshin,2019,Coconut,Whole Year,275.0,,3085700.0,,,11220.73,,25.415178082191783,2477.88,71.24454794520548
West Bengal,Dinajpur dakshin,2021,Sugarcane,Whole Year,16.0,,,1424.0,,,89.0,25.088712328767127,1945.21,72.18753424657534
West Bengal,Dinajpur dakshin,2022,Sugarcane,Whole Year,18.0,,,1494.0,,,83.0,24.80249315068493,1865.1,76.82112328767123
West Bengal,Dinajpur uttar,2015,Coconut,Whole Year,245.0,,2705000.0,,,11040.82,,25.858,1455.7,64.7112602739726
West Bengal,Dinajpur uttar,2015,Sugarcane,Whole Year,624.0,,,58448.0,,,93.67,25.858,1455.7,64.7112602739726
West Bengal,Dinajpur uttar,2016,Coconut,Whole Year,248.0,,2820500.0,,,11372.98,,26.054508196721308,1879.2700000000002,64.70674863387978
West Bengal,Dinajpur uttar,2016,Sugarcane,Whole Year,829.0,,,69976.0,,,84.41,26.054508196721308,1879.2700000000002,64.70674863387978
West Bengal,Dinajpur uttar,2017,Coconut,Whole Year,265.0,,2865800.0,,,10814.34,,25.442493150684932,1850.2700000000002,70.13958904109589
West Bengal,Dinajpur uttar,2017,Sugarcane,Whole Year,1082.0,,,99196.0,,,91.68,25.442493150684932,1850.2700000000002,70.13958904109589
West Bengal,Dinajpur uttar,2018,Coconut,Whole Year,298.0,,3222600.0,,,10814.09,,25.007287671232877,1445.36,67.15405479452055
West Bengal,Dinajpur uttar,2018,Sugarcane,Whole Year,982.0,,,86397.0,,,87.98,25.007287671232877,1445.36,67.15405479452055
West Bengal,Dinajpur uttar,2019,Coconut,Whole Year,320.0,,3498300.0,,,10932.19,,25.38843835616438,1995.2599999999998,68.13323287671233
West Bengal,Dinajpur uttar,2019,Sugarcane,Whole Year,788.0,,,63554.0,,,80.65,25.38843835616438,1995.2599999999998,68.13323287671233
West Bengal,Dinajpur uttar,2020,Sugarcane,Whole Year,729.0,,,63708.0,,,87.39,24.297158469945355,2884.29,75.5381693989071
West Bengal,Dinajpur uttar,2021,Sugarcane,Whole Year,709.0,,,63096.0,,,88.99,24.84468493150685,2187.13,71.17761643835615
West Bengal,Dinajpur uttar,2022,Sugarcane,Whole Year,617.0,,,51211.0,,,83.0,24.68104109589041,2065.26,75.62567123287673
West Bengal,Hooghly,2015,Coconut,Whole Year,1024.0,,12620000.0,,,12324.22,,26.059260273972605,1551.02,70.62331506849316
West Bengal,Hooghly,2015,Sugarcane,Whole Year,477.0,,,35643.0,,,74.72,26.059260273972605,1551.02,70.62331506849316
West Bengal,Hooghly,2016,Coconut,Whole Year,1030.0,,12690500.0,,,12320.87,,26.435874316939888,1558.93,71.22915300546448
West Bengal,Hooghly,2016,Sugarcane,Whole Year,604.0,,,40585.0,,,67.19,26.435874316939888,1558.93,71.22915300546448
West Bengal,Hooghly,2017,Coconut,Whole Year,1068.0,,12874600.0,,,12054.87,,26.015095890410954,1934.7499999999998,73.19112328767123
West Bengal,Hooghly,2017,Sugarcane,Whole Year,570.0,,,39549.0,,,69.38,26.015095890410954,1934.7499999999998,73.19112328767123
West Bengal,Hooghly,2018,Coconut,Whole Year,1088.0,,13126500.0,,,12064.8,,25.398630136986302,1288.06,71.85646575342466
West Bengal,Hooghly,2018,Sugarcane,Whole Year,1.0,,,74.0,,,74.0,25.398630136986302,1288.06,71.85646575342466
West Bengal,Hooghly,2019,Coconut,Whole Year,1125.0,,13268200.0,,,11793.96,,26.195013698630138,1409.8000000000002,71.18654794520548
West Bengal,Hooghly,2019,Sugarcane,Whole Year,438.0,,,34908.0,,,79.7,26.195013698630138,1409.8000000000002,71.18654794520548
West Bengal,Hooghly,2020,Sugarcane,Whole Year,470.0,,,35222.0,,,74.94,25.244590163934426,1627.8000000000002,76.17562841530054
West Bengal,Hooghly,2021,Sugarcane,Whole Year,366.0,,,27963.0,,,76.4,25.973835616438354,2062.21,73.12583561643835
West Bengal,Hooghly,2022,Sugarcane,Whole Year,416.0,,,32866.0,,,79.0,25.451698630136985,1194.4899999999998,75.41956164383562
West Bengal,Howrah,2015,Coconut,Whole Year,2985.0,,31920000.0,,,10693.47,,26.06945205479452,1634.5100000000002,72.9772602739726
West Bengal,Howrah,2015,Sugarcane,Whole Year,136.0,,,9128.0,,,67.12,26.06945205479452,1634.5100000000002,72.9772602739726
West Bengal,Howrah,2016,Coconut,Whole Year,2994.0,,32055000.0,,,10706.41,,26.466830601092898,1629.13,73.52109289617486
West Bengal,Howrah,2016,Sugarcane,Whole Year,184.0,,,13556.0,,,73.67,26.466830601092898,1629.13,73.52109289617486
West Bengal,Howrah,2017,Coconut,Whole Year,3075.0,,32500000.0,,,10569.11,,26.014054794520547,1962.3700000000003,75.19608219178082
West Bengal,Howrah,2017,Sugarcane,Whole Year,108.0,,,9451.0,,,87.51,26.014054794520547,1962.3700000000003,75.19608219178082
West Bengal,Howrah,2018,Coconut,Whole Year,3122.0,,33078500.0,,,10595.29,,25.53808219178082,1433.2,73.36306849315068
West Bengal,Howrah,2018,Sugarcane,Whole Year,18.0,,,1591.0,,,88.39,25.53808219178082,1433.2,73.36306849315068
West Bengal,Howrah,2019,Coconut,Whole Year,3155.0,,34282600.0,,,10866.12,,26.149698630136985,1624.6999999999998,73.62797260273972
West Bengal,Howrah,2019,Sugarcane,Whole Year,90.0,,,7166.0,,,79.62,26.149698630136985,1624.6999999999998,73.62797260273972
West Bengal,Howrah,2020,Sugarcane,Whole Year,91.0,,,6841.0,,,75.18,25.342049180327866,1698.98,77.61505464480875
West Bengal,Howrah,2021,Sugarcane,Whole Year,97.0,,,7887.0,,,81.31,26.108767123287674,2386.5,74.96339726027396
West Bengal,Howrah,2022,Sugarcane,Whole Year,107.0,,,8351.0,,,78.05,25.5574794520548,1329.8000000000002,76.68630136986302
West Bengal,Jalpaiguri,2015,Coconut,Whole Year,363.0,,5310000.0,,,14628.1,,25.552383561643836,1920.43,66.05780821917809
West Bengal,Jalpaiguri,2015,Sugarcane,Whole Year,294.0,,,27538.0,,,93.67,25.552383561643836,1920.43,66.05780821917809
West Bengal,Jalpaiguri,2015,Tobacco,Whole Year,598.0,,,931.0,,,1.56,25.552383561643836,1920.43,66.05780821917809
West Bengal,Jalpaiguri,2016,Coconut,Whole Year,365.0,,5390100.0,,,14767.4,,25.733688524590164,2655.13,66.11204918032787
West Bengal,Jalpaiguri,2016,Sugarcane,Whole Year,130.0,,,9578.0,,,73.68,25.733688524590164,2655.13,66.11204918032787
West Bengal,Jalpaiguri,2016,Tobacco,Whole Year,290.0,,,449.0,,,1.55,25.733688524590164,2655.13,66.11204918032787
West Bengal,Jalpaiguri,2017,Coconut,Whole Year,375.0,,5537600.0,,,14766.93,,25.123452054794523,2556.52,70.76389041095891
West Bengal,Jalpaiguri,2017,Sugarcane,Whole Year,148.0,,,12951.0,,,87.51,25.123452054794523,2556.52,70.76389041095891
West Bengal,Jalpaiguri,2017,Tobacco,Whole Year,125.0,,,214.0,,,1.71,25.123452054794523,2556.52,70.76389041095891
West Bengal,Jalpaiguri,2018,Coconut,Whole Year,415.0,,5828300.0,,,14044.1,,24.618410958904114,2330.44,68.46030136986302
West Bengal,Jalpaiguri,2018,Sugarcane,Whole Year,153.0,,,12814.0,,,83.75,24.618410958904114,2330.44,68.46030136986302
West Bengal,Jalpaiguri,2018,Tobacco,Whole Year,63.0,,,106.0,,,1.68,24.618410958904114,2330.44,68.46030136986302
West Bengal,Jalpaiguri,2019,Coconut,Whole Year,434.0,,5912800.0,,,13623.96,,24.806273972602742,2763.45,69.44238356164382
West Bengal,Jalpaiguri,2019,Sugarcane,Whole Year,130.0,,,10351.0,,,79.62,24.806273972602742,2763.45,69.44238356164382
West Bengal,Jalpaiguri,2019,Tobacco,Whole Year,57.0,,,95.0,,,1.67,24.806273972602742,2763.45,69.44238356164382
West Bengal,Jalpaiguri,2020,Sugarcane,Whole Year,122.0,,,9172.0,,,75.18,24.18767759562841,3894.2200000000003,74.1961475409836
West Bengal,Jalpaiguri,2020,Tobacco,Whole Year,55.0,,,92.0,,,1.67,24.18767759562841,3894.2200000000003,74.1961475409836
West Bengal,Jalpaiguri,2021,Sugarcane,Whole Year,138.0,,,11221.0,,,81.31,24.591424657534244,2926.1800000000003,71.3268493150685
West Bengal,Jalpaiguri,2021,Tobacco,Whole Year,55.0,,,92.0,,,1.67,24.591424657534244,2926.1800000000003,71.3268493150685
West Bengal,Jalpaiguri,2022,Sugarcane,Whole Year,144.0,,,11239.0,,,78.05,24.328273972602737,2975.11,76.51797260273973
West Bengal,Jhargram,2016,Sugarcane,Whole Year,1332.0,,,85237.0,,,63.99,26.190273224043715,1486.44,70.51450819672131
West Bengal,Jhargram,2017,Coconut,Whole Year,172.0,,1821000.0,,,10587.21,,25.75471232876712,1871.46,72.71208219178082
West Bengal,Jhargram,2017,Sugarcane,Whole Year,1079.0,,,110282.0,,,102.21,25.75471232876712,1871.46,72.71208219178082
West Bengal,Jhargram,2018,Coconut,Whole Year,178.0,,1884500.0,,,10587.08,,25.209835616438358,1407.1699999999998,71.04846575342467
West Bengal,Jhargram,2018,Sugarcane,Whole Year,1880.0,,,153702.0,,,81.76,25.209835616438358,1407.1699999999998,71.04846575342467
West Bengal,Jhargram,2019,Coconut,Whole Year,184.0,,1932000.0,,,10500.0,,25.755753424657534,1461.4899999999998,71.83413698630137
West Bengal,Jhargram,2019,Sugarcane,Whole Year,1687.0,,,129875.0,,,76.99,25.755753424657534,1461.4899999999998,71.83413698630137
West Bengal,Jhargram,2020,Sugarcane,Whole Year,1629.0,,,94286.0,,,57.88,24.808415300546447,1548.27,76.54524590163936
West Bengal,Jhargram,2021,Sugarcane,Whole Year,1546.0,,,116297.0,,,75.22,25.564301369863017,2128.6000000000004,73.59202739726028
West Bengal,Jhargram,2022,Sugarcane,Whole Year,1477.0,,,128639.0,,,87.09,25.146520547945205,1325.59,74.5694794520548
West Bengal,Kalimpong,2017,Coconut,Whole Year,70.0,,896500.0,,,12807.14,,19.157013698630134,2138.04,72.79942465753425
West Bengal,Kalimpong,2018,Coconut,Whole Year,71.0,,896800.0,,,12630.99,,18.461369863013697,2131.9800000000005,72.17827397260274
West Bengal,Kalimpong,2019,Coconut,Whole Year,71.0,,898200.0,,,12650.7,,18.644657534246573,2320.87,73.08663013698632
West Bengal,Maldah,2015,Coconut,Whole Year,552.0,,7587200.0,,,13744.93,,26.38786301369863,1213.43,63.72961643835616
West Bengal,Maldah,2015,Sugarcane,Whole Year,2274.0,,,213000.0,,,93.67,26.38786301369863,1213.43,63.72961643835616
West Bengal,Maldah,2015,Tobacco,Whole Year,169.0,,,114.0,,,0.67,26.38786301369863,1213.43,63.72961643835616
West Bengal,Maldah,2016,Coconut,Whole Year,558.0,,7787200.0,,,13955.56,,26.598169398907103,1375.3400000000001,63.96087431693989
West Bengal,Maldah,2016,Sugarcane,Whole Year,2636.0,,,271500.0,,,103.0,26.598169398907103,1375.3400000000001,63.96087431693989
West Bengal,Maldah,2016,Tobacco,Whole Year,176.0,,,121.0,,,0.69,26.598169398907103,1375.3400000000001,63.96087431693989
West Bengal,Maldah,2017,Coconut,Whole Year,578.0,,7868500.0,,,13613.32,,25.869561643835613,1568.19,70.02490410958903
West Bengal,Maldah,2017,Sugarcane,Whole Year,2816.0,,,280310.0,,,99.54,25.869561643835613,1568.19,70.02490410958903
West Bengal,Maldah,2018,Coconut,Whole Year,595.0,,8099500.0,,,13612.61,,25.4166301369863,1189.08,67.46580821917809
